"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Bulgaria","BGR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","101.112791283781","108.203321590337","118.808809843863","147.491497454267","145.382669895709","157.034909941004","144.893939658027","113.910536991566","150.692004975864","142.802279985447","49.0982714482734","98.9678703021371","90.3185109561753","78.2860889929742","88.4724238964992","57.9996789939773","81.0494387873839","87.2206512834958","61.532606801245","69.347595789088","86.0335827210641","87.4047109390975","83.4418302194694","87.0845901339735","93.2228734571147","100.111629193887","111.499132670089","109.110124567033","108.790851074832","76.6130099253957","91.0314924851577","105.389454415753","109.390837641713","114.444364332412","111.939376121659","107.505196358132","102.921603146506","110.908584162746","108.133130604383","103.64231685501","95.0673406632364","103.546548721194","119.200735059349","99.4273622446929","88.5909891312141",
"Bahrain","BHR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","118.750480149851","137.618515832545","135.372677804767","130.463479243819","230.191250443136","208.896744863163","201.301184685797","194.76533884","173.324187099333","183.457753191818","202.900282336497","214.830451232386","178.582582022764","150.246155471474","150.510893742353","144.591898713259","132.651564869178","133.370575661358","118.864539421652","135.781297886111","155.379621581802","145.287274878589","143.033460260765","128.192095996183","116.623502231489","117.693386712646","129.313697932117","116.491550756009","97.2222947196434","107.073560912966","119.465085909644","110.102309595413","112.649064638109","110.963490573061","113.633602051589","122.95910889638","122.752195740314","115.609756097561","125.612073691724","95.7964560214359","101.5855264137","108.241168144866","95.9190696807519","94.3934415143774","93.0217133084553","89.0069639113042","71.9026987655251","76.6594347991745","83.1859525352275","77.5734876380852","74.6394161017295","89.5122662790637","98.434739997298","86.9864333218757","84.6703989854471",
"Bahamas, The","BHS","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","42.4188083140878","48.941693656524","36.7629672055427","37.4500255670103","43.5174","41.2958851174935","46.7128027681661","48.7437185929648","50.0220361392684","64.7855949508075","79.147358665431","135.681897453784","140.125232695888","192.875242211954","530.044275774826","873.029184837303","952.655349634013","957.784011220196","745.795290725613","640.463182973927","940.238148730622","944.479495268139","689.539377811569","495.498614958449","367.007985889961","250.183145179607","242.305358948433","213.780405813574","157.706093189964","183.670803396473","42.6405559065066","42.2993352961596","39.562560308781","36.0931435963778","37.5268487266032","41.3823272090989","42.975893599335","28.4727968719403","30.9663672470665","28.3320774557612","31.6598712061086","27.7115545761334","25.0868129838895","25.2421339580545","26.2608928040957","30.4589170614668","34.7291548845558","35.542278736601","37.0226106783203","32.8993504281724","34.4996315284832","41.0905173055822","41.7428454162158","39.8747529903678","40.2186891221014","30.4538082043657","28.4321894805949","31.3411371506158","31.4684223664503","29.0577690743391","24.5098039215686","33.446872144222","31.4316965056704","32.2434894213328","35.4580364812288",
"Bosnia and Herzegovina","BIH","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4317633585926","12.6698414632716","78.4359024773889","66.1104618241511","79.611052367821","79.195847908461","85.3823829856784","86.5509627681301","75.0030608898416","75.6126672194803","72.4857285812501","72.2564576087218","75.8919777146691","84.3818217494036","82.9236773991173","87.915797094807","90.0443840813122","72.2552332477062","81.6589550417689","90.6500123288007","88.1246453408107","87.9140986278115","90.9544794518002","85.8552847695189","84.5595729727741","92.2495677398931","91.837271548385","86.595413765737","79.2443864036045","91.4259417726639","102.100441935802","89.1079946217024","83.532645034755",
"Belarus","BLR","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.641602173913","27.7049439593909","37.3440323273197","74.1947684422955","86.8318627130037","113.17622877082","102.60798193007","103.662017227659","125.399855048282","127.375387231267","117.253279517031","120.636541373124","130.781986045712","108.198942845155","113.860506389797","116.989877497419","118.435399735574","98.0339983165753","105.13017255074","138.493686247132","140.766912623373","106.591555588026","97.1704323332788","100.432612082041","106.609849828856","116.030204122623","120.16286262965","112.454289850748","100.935817167688","116.469980933293","103.735429826418","114.422486775642","113.250246640939",
"Belize","BLZ","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","74.8063635343548","83.4306692114159","97.3080455628115","94.8144952545297","96.6995445446897","89.7530890052356","89.9886614173228","84.332576419214","93.33352","99.1563164556962","97.4880089988752","93.1024819773429","104.548512771996","97.1683508222396","105.660647592068","131.14029948526","118.441645071726","129.196770080748","136.463683052091","144.268774703557","101.398601398601","107.766059443912","88.111044055522","72.4775891665077","76.8038574134665","75.8788722589628","69.0208667736758","66.2894098625707","70.4709930003559","69.4359600895948","62.1855386718783","63.0151298321166","59.6486207550035","53.7051823440491","53.249516090164","51.1855595641409","49.7448606091382","52.9260517090962","50.2665634784892","56.8163034382716","63.2612158401516","58.5301683983761","64.3132285759271","65.3529700536258","58.9200701041707","61.8599328331361","67.8418757404683","64.4711145816107","75.1242368504975","62.2033216277543","67.6962751725512","78.3477972830731","77.6179024022689","75.521150602318","72.5362168981605","69.718817261531","62.3324216174821","60.5905950201636","61.6383360352783","59.2561397455476","52.5574216696594","61.0638303347856","66.711062252118","59.9207961085489","60.4626286953451",
"Bermuda","BMU","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","56.9052695597075","47.6254883993835","46.8491387661713","45.0865752192489","46.1600907752084","40.9812397196732","43.0336588179999","34.631701587516","36.6758524672269","38.9610381307005","41.1328811856318","34.5586886048076","38.5141972736472","31.2575551680742","31.223889156586","29.8411916779515","23.6329436556491","23.0494331919339","21.5284015193813","22.951282218652","22.1537782536099","20.5407822831949","20.3950596714237","21.1392503329133","23.6581998852544","21.2401625591397","18.2454427083333","17.6444510122654","16.9484240687679","16.4212740384615","14.8767221652308","14.4629287256417","14.2830534314761","15.8372818275233","15.3414693011587","14.3661298352508","14.4349687988729","15.5831805817609","15.485795208039","15.4240640994468","13.401353551228","14.8696090294192","15.5694777786343","13.9989057308326","14.5013862415526",
"Bolivia","BOL","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","32.3590087073007","33.1625615763547","35.0133283273888","35.2092050209205","36.5792975398422","43.5158774373259","39.6","39.8249248245907","35.5514128728414","36.2509960159363","34.3165038900844","32.0365703749232","30.6930023923445","38.8766619183286","45.0898729358016","41.6684400847916","41.1056578923299","38.7304315510754","38.236177229329","37.409503750508","35.4161371214913","31.0442053965749","24.7044830392225","24.5636049520322","19.6774990004018","24.4361618112287","33.1364774585664","30.7270794866209","25.9047502519486","30.3860914191001","33.1375989556724","34.0428720206732","31.8930166549423","33.7245221612834","37.4672546550019","37.6014770855381","37.4749096235202","38.078478606961","36.3283547254467","33.8681735327533","36.4378739971154","36.7621909568402","38.8843941017702","39.7530454232977","46.0822047525729","55.0626487074114","59.9728695126476","61.6610777506763","69.604220303206","54.8154802712987","61.0288478840573","67.9584696186479","73.2226987532103","68.4783193737127","69.1564734325983","56.0360269975293","45.693828517621","37.3066736381786","39.164259899445","37.7950847092949","33.3106582313801","42.0883188229594","50.6681027406739","42.8103007367224","34.5527356572257",
"Brazil","BRA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","16.0300961455554","16.5721803012011","13.9820884755705","12.4228601371505","12.8459941305471","11.9828058927816","11.4449066543422","10.6831320265987","11.8271320356923","12.3104600690964","13.2017677498537","13.51549591664","15.0150102935363","15.7885401058234","20.1458142490988","17.2301760263869","15.5736525733911","14.3906145985333","13.8372215592569","15.8345912682831","18.9950449021975","18.36016042318","15.2015681849873","20.4053110281442","22.4142539069235","18.9543956030737","14.7792709025977","15.1224045565288","16.0935069748763","13.1402436408229","13.8040600386944","15.9268913409415","17.9497748313152","17.9635510119731","15.1773079088072","13.0818458035814","12.314763033653","13.2739066419836","12.9432181657806","16.6399264093094","17.3563680604738","20.8343562762641","21.6090666851297","22.2279655686635","24.3707757843958","21.999726136726","21.1831294456227","20.6086939975977","22.3890552133935","17.226792944302","17.8201380394551","18.8204329496852","19.2824738063194","19.6062036492346","18.7979549218633","20.377291911871","18.0862737611989","18.4560353297222","22.1567390749775","22.1156044810984","25.439614179573","30.8565996770083","32.0904427572502","27.036528845682","28.1358728557362",
"Barbados","BRB","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","91.2250876311625","84.3449264139362","91.2341101634014","99.1052882039144","99.7453657468075","99.9790549957801","103.361343797295","93.9834587554714","98.6211581029309","94.7712159900938","95.0603495743279","88.3172340770914","86.55974380865","85.1332014478461","93.0069576316303","80.5612222918341","74.0976485983063","74.7327293113062","80.4870887532992","86.0728398724319","74.0901277013752","68.7485854529228","69.4203502776591","75.808049074819","77.7346290143964","68.0365679012346","55.6935624799229","39.2520332555426","41.6492457487658","42.818009913259","45.722658759575","44.8385285433071","36.5355135411344","37.0273060240964","37.0465934827825","45.5575913882036","47.130588977703","51.1930885572139","44.7981044828803","46.4797641906687","46.674293185161","44.0661319364872","41.2361178174795","45.0225891883471","49.0927565684424","51.3941615394685","52.3317704305058","48.5481748511493","50.2670919385112","40.9240635642943","35.220081439828","40.2606346347407","40.7015595032501","39.1022021456804","39.3730206739494","36.8716162263191","37.6942868219786","36.687400473329","33.7556960654454","32.8635069013365","34.0666352262324","34.0308194130356","38.475504364624","35.7872148963417","34.8757343575996",
"Brunei Darussalam","BRN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","88.5658034947007","94.1566190944882","90.6282236842105","100.113024578509","99.8695886524823","99.9559248449471","258.700424614364","104.127133577789","110.599156649136","50.2246915993284","52.9558272893721","52.1480274971821","52.1291380623377","51.8483007913154","50.6587320346152","47.7331510202628","49.4383676303414","50.8161586388902","51.6298094701224","50.1782567822527","51.4809648095238","58.5402407102806","51.7079054051928","54.0668037135104","55.0202145201272","53.2129681673226","61.8983479204195","61.362525224828","64.3040693640562","62.8345184592123","58.3495576141954","64.9191577200879","59.9253098928626","65.0351313527681","62.1486172340604","76.2441134633409","78.721741752038","83.0243359088726","80.1928058059326","75.1695743904162","73.3843871069205","73.6439895973054","72.7291435098835","80.9407917439443","80.9962003138294","83.4967457273139","86.8781728526102","87.0044848469347","83.2258027175127","82.5135523685886","74.1050271021937","66.2616115308554","71.3710427477108","79.1484669200874","90.1461714138483","99.5435568178474","140.170668913353","140.358773586077","124.047002229659","120.841087927316",
"Bhutan","BTN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","52.0715132469856","63.2301201326105","60.0964438763888","56.1567268187185","56.7248585398557","64.915652529822","66.4163014448533","58.4981386416727","74.1834132554974","60.4232742107774","52.4733710727993","60.758831356616","79.5059703270237","68.5920551432226","61.0145307612587","74.0126241358139","75.1462520037262","72.396067463694","66.5825890157029","74.6285103867238","60.338579512173","59.8657283418759","55.4219406355179","58.5947598853082","80.7780267086587","74.8496904121605","88.4524125482874","95.6386875939845","80.7579200871853","76.9898805788935","87.4841627956319","86.8673259325878","77.3289691133502","74.754451755634","72.5199758464594","73.5893761038415","64.7718734400751","61.8208674490663","64.0257472540091","60.4967627787733","63.0695502369351","72.3778480762282","77.1160929231774","64.8545282723368","65.5888799955417",
"Botswana","BWA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","55.900064997626","51.6676291605891","56.1089194196104","60.3803814053864","60.0725467927651","80.8059695121951","79.6647777777778","75.0310943055209","64.907187368421","82.7284392439244","86.2398288614938","98.0787444933921","102.151930763179","102.816532310416","99.6588050012022","100.797206929374","101.874848531685","104.511537146614","102.302245219348","120.62884211314","112.547043842096","111.192562270451","112.616862638151","116.871222926469","109.36297203687","117.332216035267","113.097626963201","128.433007546598","100.621875759957","108.85841913238","98.4003655519082","96.274884697174","86.8933021067914","85.3579264218692","82.5965150508107","85.6762514754998","86.0191592253132","101.588250090027","89.9492043074491","88.288976909792","82.165327843039","78.6759230210286","78.5090418410042","69.9985685923207","75.2891355118093","76.4802000596153","76.7706253862492","87.4492600905223","94.6991130858602","80.8818793850762","81.9005781432183","87.0512225528457","100.636604176485","113.952476822309","107.226277336455","100.171839384222","89.5665647535844","69.536737797491","75.6284814905072","70.5552122802035","72.0442428546513","84.3725132945075","81.0584022771187","63.2055600533022","60.957433688084",
"Central African Republic","CAF","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","30.3150270312877","29.2363030656241","31.3296360605699","37.1002667230217","41.5419590154026","35.1984539349594","41.7906619639175","44.560963955335","39.6313364584127","39.3534943848633","33.8433581687391","32.2659428783751","31.695324276879","32.8191564641438","33.404560198454","30.6343408379648","25.711928881528","28.5827970606603","21.1274999223167","21.4051863311095","24.7161966317875","25.0430473108374","30.7358267537774","23.8355740358346","27.1236113935813","23.7035368914798","20.7615845824103","27.810343963296","26.1680912676378","23.0158870717469","19.0183813876178","15.8272077047202","17.8480676468936","18.376872344333","34.070575281013","31.0205489759226","28.5773502321846","32.4183152585912","30.7028029878234","27.7144805198972","30.3236135153559","26.6981582057075","26.8053949291648","21.5352059169519","22.3993118396557","22.6475276984078","24.6945712099964","25.1204355017964","22.5744065023733","18.8644412666774","20.5358787105878","20.5087591043924","20.9551190921072","19.4496849369145","26.6517010500461","25.4743159267179","28.1641035463183","30.3037618297316","34.6693935126678","34.2591967319944","27.5065221572276","24.1605556748483","24.6367587452021","23.7136324284633","23.7689027558488",
"Canada","CAN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","29.3143371750075","29.5992565948977","29.367294670675","29.2908751606536","31.1875905812413","31.2812157538614","32.7611570375146","33.1309124907416","35.324652653047","35.726964328996","35.2332515735671","34.9836765998031","36.3313957786804","38.8193031709809","42.7190722705573","40.2368407891754","39.0024465942401","40.3287078293234","43.1737236490377","47.1259461909084","47.4123400998829","46.4564880903903","41.1132691708249","41.4015682290727","47.1130729286169","46.858698630274","46.3904560127604","44.042004331959","45.1168062224236","42.5985350941587","42.0874472358774","41.132016549511","44.3645034352399","49.0823334453314","55.2549570944427","59.5125670467677","59.7504318856896","63.4050752292162","66.3080441640379","67.6032952415725","70.0106890023444","65.9216512557501","63.0899125901514","57.8153545509754","58.118113697141","58.2116609417877","56.6359380291252","55.2062727140195","56.3739737121614","46.9947027875678","48.8561066181089","51.0211014884086","50.9683375525714","50.5846585159737","52.6993805378041","53.9788783234743","52.5480211402878","52.4061119575519","53.4054025083593","52.2909233942246","49.0283557788146","50.233765598658","54.2542909309574","52.498650612043","50.9421126642333",
"Central Europe and the Baltics","CEB","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","73.5332858829923","73.8883724592644","83.4294943073866","87.2596434996174","87.3522962330833","91.395630960551","106.885368771261","116.169387199427","79.0518786564294","83.5651540623936","83.2892525739871","83.2275732056508","88.1362714160678","90.3940356039037","93.6213586217176","108.527746926771","108.992118289594","112.747444619276","106.834811938856","75.2136623991061","78.023021804245","73.3632328868188","","45.5779957139276","49.669640213867","53.3897274593117","53.725140820451","54.9163245624508","57.9548530387152","63.4530924010132","63.5447698882739","64.5910881583587","73.6380160511602","73.5882764453692","73.9567993688194","79.3756955999035","86.9505286894551","86.457302048876","94.0751112696998","95.5313104703118","94.6986420352221","82.7737907659063","94.8801356395792","104.170113506506","106.595936225179","108.021451485937","109.561320401447","109.584208805508","110.218638547355","113.244496043365","113.137633163942","109.857383815418","107.352747791566","116.889333100798","128.400704434162","110.8141666734","102.868057479551",
"Switzerland","CHE","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","39.0406183587042","39.9544149687824","39.7316334271292","39.114043328246","39.0004913463485","39.2366581456304","39.6017573284178","38.8461237836099","40.5994508800724","43.5566400109944","45.7515379236369","43.0390348874137","41.5532176359885","42.6922246257489","46.1954620819098","40.1062646035496","43.241096352309","48.6136940004253","46.3079599235956","48.6161208092187","53.8300919044337","51.4304423560502","47.5438107676568","47.7902094104358","50.5895957934476","52.3777576441914","49.3469350386909","48.2677936673277","49.6736983348196","52.7226897351814","50.2194480573509","47.6017827039284","46.9421015597848","45.553234829264","45.90857724014","45.855039962398","46.4478567701603","51.5997589422505","52.3793963880555","53.7667576806269","58.3852573723549","58.0097877474275","57.8361388041343","56.6349377908953","59.0827887145305","71.0078284500162","74.8371948144796","78.5879361023789","82.1948692835352","74.3398408873253","62.1005862975672","61.8866249469946","88.4752489694381","96.1947595695267","80.7865734259133","78.1923036523294","83.3016108651197","81.9097119708355","81.3537003166116","82.0334541027373","82.3853759251344","86.3798528035579","91.4664857966046","87.8325356126605","87.1346568340343",
"Channel Islands","CHI","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","26.4301258158894","24.5929903001082","20.9851899997832","20.7802860779831","21.6792475851402","21.911423390219","23.5500588227951","23.3167827685924","23.4670250748292","24.868388387265","24.9648889672449","19.1457894799402","16.0978622169051","14.6252296452851","27.9119219276287","39.3873050953702","37.5066075267629","33.1331577812496","35.9492235275496","39.1108600753641","35.4957069037122","31.3186443655256","39.0406421646899","33.5245163173023","36.1709460933496","38.3415284655789","39.7284731335594","42.5560361178289","47.1597580797264","50.8641220160891","48.7995594824713","44.760545824583","43.3830663630391","40.7169782277437","40.781170003078","43.2427742004772","45.5893755395218","45.1263836400593","44.157818359947","43.8602493247908","48.1454174320141","49.8793292420683","50.197792524617","53.5816679091205","57.8485286343046","60.5114822964338","63.1069811418201","66.7489603794906","70.7619928054058","57.2070095414428","60.0392877133367","62.1097149183926","59.1196062514428","56.2818325475018","56.9873796176495","51.3189595344577","48.16381541128","48.5427963375166","50.5145105937982","49.8226533030541","52.444051161518","59.3018871077669","67.4469042565795","53.1184530380403","55.538374619944",
"China","CHN","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","8.72068225819589","7.35412859421815","6.94556913711685","6.85071318970341","6.61965345284172","6.81489723750864","6.71792804809725","6.24149527817959","6.21017172484835","5.44285593630768","4.94431815450644","4.91401406371912","5.7468069250929","7.98764288343114","10.3165500999223","9.53951192228098","8.82184267938268","8.37087539595749","14.0771710811984","16.3713722243864","19.8655264703962","22.4347119137663","20.2481090719964","18.8707434728554","20.5607481761834","22.4475784069593","24.5083019085732","30.2254310804274","32.85","32.0568971528181","31.9271840758133","35.2918884141562","38.6287258752326","43.8248358836059","41.7372854149629","38.0476109141046","33.3762821964504","33.5996693718168","31.2350145421067","32.6704009076494","38.7575152720302","37.6116042671141","41.6671342268021","50.5366308757308","58.1875318371715","61.3538091344576","63.064301025086","60.392294324868","54.9190004844014","42.5378592434424","48.0253507277558","47.4710669450398","44.5846032544886","42.6864616980176","40.2970877714012","35.0420964662159","32.1713447236719","32.7586731962493","32.6726005659031","31.4408685570406","31.0468619247254","32.9388706646147","34.1268831728628","32.4897051121724","32.8725442955454",
"Cote d'Ivoire","CIV","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","52.7275948816047","58.552779022893","54.0846733814383","52.5591580963175","57.6507591465983","55.7747387532789","55.1702383619564","54.3898457823646","57.1303127032211","57.6629128813574","58.8808059225741","54.0991463052081","54.4500800963966","62.4695668617778","71.0713925640727","59.273120620092","62.8049376950462","62.4574207609478","58.8315236794846","54.7417275261659","59.9570486468184","58.2857702506099","59.8643272239783","57.4567685826326","61.4180293400329","70.8834570881911","59.0611659365147","54.3139142910709","47.2737174693908","50.4027162440634","47.8795066712514","45.641566011273","46.8664347070827","41.9527481959187","56.0409908070426","61.2446401781827","40.6614899938949","40.0719032729606","38.7213745328573","40.0561868582046","38.4254982770429","38.6305326419024","43.6126776532318","42.6647130150118","49.4841136927989","56.4215412444223","56.5514271336804","53.3795252070793","53.623660854391","53.9649446083282","55.12603109347","52.7474588349968","60.3074688512148","57.9276510507419","49.278294194992","48.3160482427488","40.1939680399576","40.8799119714655","39.0995064894614","38.4231331013285","36.4616577863551","40.2502180749312","48.38780757823","46.0409211318117","42.5687598158387",
